Player,RECEIVING_REC,RECEIVING_YDS,RECEIVING_TDS,MISC_FL,FPTS,Team,Week,Year,Position
Juwan Johnson,2.8,30.9,0.2,0.0,7.0,NO,9,2024,te
Tyler Conklin,2.8,27.6,0.2,0.0,6.6,LAC,9,2024,te
Isaiah Likely,2.4,27.2,0.2,0.0,6.5,BAL,9,2024,te
Chig Okonkwo,2.7,27.4,0.1,0.0,6.2,TEN,9,2024,te
Ja'Tavion Sanders,2.6,25.8,0.2,0.0,6.2,CAR,9,2024,te
Grant Calcaterra,2.6,26.9,0.1,0.0,6.1,PHI,9,2024,te
Colby Parkinson,2.3,26.2,0.2,0.0,5.9,LAR,9,2024,te
Noah Gray,2.1,22.9,0.1,0.0,5.3,KC,9,2024,te
Brenton Strange,2.1,21.5,0.1,0.0,5.0,JAC,9,2024,te
Erick All Jr.,2.0,19.6,0.1,0.0,4.8,CIN,9,2024,te
Theo Johnson,1.8,18.5,0.1,0.0,4.1,NYG,9,2024,te
Lucas Krull,1.7,18.6,0.1,0.0,4.0,DEN,9,2024,te
Josh Whyle,1.6,16.4,0.1,0.0,3.9,TEN,9,2024,te
Foster Moreau,1.6,16.3,0.1,0.0,3.9,NO,9,2024,te
Adam Trautman,1.7,16.4,0.1,0.0,3.7,DEN,9,2024,te
Austin Hooper,1.6,16.5,0.1,0.0,3.7,NE,9,2024,te
Dawson Knox,1.3,13.3,0.1,0.0,3.4,BUF,9,2024,te
Mo Alie-Cox,1.3,15.0,0.1,0.0,3.4,IND,9,2024,te
Cade Stover,1.3,13.8,0.1,0.0,3.2,HOU,9,2024,te
Tommy Tremble,1.0,12.5,0.1,0.0,2.6,CAR,9,2024,te
Kylen Granson,1.0,10.2,0.1,0.0,2.4,PHI,9,2024,te
Harrison Bryant,1.0,9.7,0.1,0.0,2.4,PHI,9,2024,te
Nick Vannett,1.0,8.5,0.1,0.0,2.2,MIN,9,2024,te
Pharaoh Brown,0.9,9.8,0.1,0.0,2.2,MIA,9,2024,te
Johnny Mundt,0.8,8.7,0.1,0.0,2.1,JAC,9,2024,te
Jack Stoll,0.9,8.4,0.1,0.0,2.1,NO,9,2024,te
Jeremy Ruckert,0.9,8.2,0.1,0.0,2.0,NYJ,9,2024,te
Hunter Long,0.9,8.6,0.0,0.0,2.0,JAC,9,2024,te
Brock Wright,0.8,8.1,0.1,0.0,1.9,DET,9,2024,te
Elijah Higgins,0.8,7.3,0.1,0.0,1.9,ARI,9,2024,te
Durham Smythe,0.8,7.3,0.1,0.0,1.8,CHI,9,2024,te
Will Mallory,0.8,7.6,0.0,0.0,1.8,IND,9,2024,te
Nate Adkins,0.7,7.0,0.0,0.0,1.6,DEN,9,2024,te
Ian Thomas,0.7,7.3,0.0,0.0,1.6,LV,9,2024,te
Charlie Woerner,0.6,6.4,0.1,0.0,1.6,ATL,9,2024,te
Brevyn Spann-Ford,0.7,6.2,0.0,0.0,1.6,DAL,9,2024,te
Drew Sample,0.6,5.6,0.0,0.0,1.4,CIN,9,2024,te
Josh Oliver,0.5,5.6,0.1,0.0,1.4,MIN,9,2024,te
Charlie Kolar,0.6,5.7,0.0,0.0,1.4,BAL,9,2024,te
Ben Sims,0.5,5.2,0.0,0.0,1.3,GB,9,2024,te
Tanner Conner,0.5,5.0,0.0,0.0,1.2,MIA,9,2024,te
John Bates,0.5,4.5,0.0,0.0,1.0,WAS,9,2024,te
Luke Schoonmaker,0.4,3.8,0.0,0.0,1.0,DAL,9,2024,te
Davis Allen,0.4,4.1,0.0,0.0,1.0,LAR,9,2024,te
Daniel Bellinger,0.4,4.1,0.0,0.0,1.0,NYG,9,2024,te
Drew Ogletree,0.4,3.8,0.0,0.0,0.9,IND,9,2024,te
Brady Russell,0.3,2.8,0.0,0.0,0.6,SEA,9,2024,te
Tanner Hudson,0.2,2.4,0.0,0.0,0.6,CIN,9,2024,te
Ben Sinnott,0.2,2.1,0.0,0.0,0.5,WAS,9,2024,te
Payne Durham,0.2,2.1,0.0,0.0,0.5,TB,9,2024,te
Chris Manhertz,0.2,2.1,0.0,0.0,0.5,NYG,9,2024,te
Quintin Morris,0.1,1.4,0.0,0.0,0.4,JAC,9,2024,te
Tip Reiman,0.2,1.6,0.0,0.0,0.4,ARI,9,2024,te
Jaheim Bell,0.1,1.3,0.0,0.0,0.3,NE,9,2024,te
Greg Dulcich,0.0,0.3,0.0,0.0,0.1,NYG,9,2024,te
Dallas Goedert,0.0,0.0,0.0,0.0,0.0,PHI,9,2024,te
Tyler Higbee,0.0,0.0,0.0,0.0,0.0,LAR,9,2024,te
Noah Fant,0.0,0.0,0.0,0.0,0.0,CIN,9,2024,te
Michael Mayer,0.0,0.0,0.0,0.0,0.0,LV,9,2024,te
Luke Musgrave,0.0,0.0,0.0,0.0,0.0,GB,9,2024,te
Julian Hill,0.0,0.0,0.0,0.0,0.0,MIA,9,2024,te
Eric Saubert,0.0,0.0,0.0,0.0,0.0,SEA,9,2024,te
Feleipe Franks,0.0,0.0,0.0,0.0,0.0,ATL,9,2024,te
Jared Wiley,0.0,0.0,0.0,0.0,0.0,KC,9,2024,te
Josiah Deguara,0.0,0.0,0.0,0.0,0.0,ARI,9,2024,te
Stephen Carlson,0.0,0.0,0.0,0.0,0.0,CHI,9,2024,te
Dalton Keene,0.0,0.0,0.0,0.0,0.0,HOU,9,2024,te
Albert Okwuegbunam Jr.,0.0,0.0,0.0,0.0,0.0,LV,9,2024,te
Brevin Jordan,0.0,0.0,0.0,0.0,0.0,HOU,9,2024,te
Kenny Yeboah,0.0,0.0,0.0,0.0,0.0,DET,9,2024,te
Ko Kieft,0.0,0.0,0.0,0.0,0.0,TB,9,2024,te
Stone Smartt,0.0,0.0,0.0,0.0,0.0,NYJ,9,2024,te
Nick Muse,0.0,0.0,0.0,0.0,0.0,PHI,9,2024,te
Jelani Woods,0.0,0.0,0.0,0.0,0.0,IND,9,2024,te
Blake Whiteheart,0.0,0.0,0.0,0.0,0.0,CLE,9,2024,te
John Stephens Jr.,0.0,0.0,0.0,0.0,0.0,DAL,9,2024,te
Colson Yankoff,0.0,0.0,0.0,0.0,0.0,WAS,9,2024,te
Brenden Bates,0.0,0.0,0.0,0.0,0.0,CLE,9,2024,te
Devin Culp,0.0,0.0,0.0,0.0,0.0,TB,9,2024,te
Tanner McLachlan,0.0,0.0,0.0,0.0,0.0,CIN,9,2024,te
David Martin-Robinson,0.0,0.0,0.0,0.0,0.0,TEN,9,2024,te
Travis Vokolek,0.0,0.0,0.0,0.0,0.0,ARI,9,2024,te
Thomas Odukoya,0.0,0.0,0.0,0.0,0.0,TEN,9,2024,te
Darren Waller,0.0,0.0,0.0,0.0,0.0,MIA,9,2024,te
Robert Tonyan,0.0,0.0,0.0,0.0,0.0,KC,9,2024,te
Irv Smith Jr.,0.0,0.0,0.0,0.0,0.0,HOU,9,2024,te
Lawrence Cager,0.0,0.0,0.0,0.0,0.0,WAS,9,2024,te
Sean McKeon,0.0,0.0,0.0,0.0,0.0,IND,9,2024,te
Tyree Jackson,0.0,0.0,0.0,0.0,0.0,WAS,9,2024,te
Chris Myarick,0.0,0.0,0.0,0.0,0.0,MIA,9,2024,te
Zach Davidson,0.0,0.0,0.0,0.0,0.0,BUF,9,2024,te
Tyler Mabry,0.0,0.0,0.0,0.0,0.0,CAR,9,2024,te
Mitchell Wilcox,0.0,0.0,0.0,0.0,0.0,MIA,9,2024,te
Giovanni Ricci,0.0,0.0,0.0,0.0,0.0,MIN,9,2024,te
Shane Zylstra,0.0,0.0,0.0,0.0,0.0,DET,9,2024,te
James Mitchell,0.0,0.0,0.0,0.0,0.0,CAR,9,2024,te
Cole Turner,0.0,0.0,0.0,0.0,0.0,WAS,9,2024,te
Scotty Washington,0.0,0.0,0.0,0.0,0.0,BAL,9,2024,te
John FitzPatrick,0.0,0.0,0.0,0.0,0.0,GB,9,2024,te
Nikola Kalinic,0.0,0.0,0.0,0.0,0.0,ATL,9,2024,te
Teagan Quitoriano,0.0,0.0,0.0,0.0,0.0,ATL,9,2024,te
Cameron Latu,0.0,0.0,0.0,0.0,0.0,PHI,9,2024,te
Zack Kuntz,0.0,0.0,0.0,0.0,0.0,NYJ,9,2024,te
Tucker Fisk,0.0,0.0,0.0,0.0,0.0,LAC,9,2024,te
Princeton Fant,0.0,0.0,0.0,0.0,0.0,DAL,9,2024,te
E.J. Jenkins,0.0,0.0,0.0,0.0,0.0,PHI,9,2024,te
Cole Fotheringham,0.0,0.0,0.0,0.0,0.0,NE,9,2024,te
Travis Kelce,6.3,61.5,0.4,0.1,14.7,KC,10,2024,te
George Kittle,5.2,66.8,0.5,0.0,14.6,SF,10,2024,te
Cade Otton,5.8,56.8,0.4,0.0,13.8,TB,10,2024,te
Trey McBride,5.4,52.8,0.3,0.0,12.6,ARI,10,2024,te
Evan Engram,5.7,53.2,0.2,0.1,12.3,DEN,10,2024,te
Dalton Kincaid,4.9,51.6,0.3,0.1,11.9,BUF,10,2024,te
Mike Gesicki,4.6,48.4,0.3,0.0,11.3,CIN,10,2024,te
Jake Ferguson,4.6,45.2,0.2,0.0,10.3,DAL,10,2024,te
T.J. Hockenson,4.3,44.6,0.3,0.0,10.3,MIN,10,2024,te
Hunter Henry,4.2,42.8,0.3,0.0,10.0,NE,10,2024,te
Kyle Pitts Sr.,3.7,45.8,0.3,0.0,9.9,ATL,10,2024,te
Taysom Hill,2.5,23.5,0.1,0.1,9.5,NO,10,2024,te
Mark Andrews,3.4,39.0,0.3,0.0,9.3,BAL,10,2024,te
Dalton Schultz,3.8,38.7,0.2,0.0,9.1,HOU,10,2024,te
Jonnu Smith,3.6,41.1,0.2,0.0,8.9,PIT,10,2024,te
Dallas Goedert,3.7,40.3,0.2,0.0,8.9,PHI,10,2024,te
Zach Ertz,3.8,36.5,0.2,0.0,8.9,WAS,10,2024,te
Sam LaPorta,3.5,36.0,0.3,0.0,8.6,DET,10,2024,te
Pat Freiermuth,3.5,35.1,0.2,0.0,8.2,PIT,10,2024,te
Juwan Johnson,3.3,34.4,0.2,0.0,7.9,NO,10,2024,te
Cole Kmet,3.2,31.8,0.2,0.0,7.5,CHI,10,2024,te
Tyler Conklin,3.0,28.9,0.2,0.0,7.1,LAC,10,2024,te
Theo Johnson,2.9,31.7,0.2,0.0,7.0,NYG,10,2024,te
Ja'Tavion Sanders,3.0,30.3,0.2,0.0,7.0,CAR,10,2024,te
Will Dissly,3.0,27.8,0.2,0.0,6.9,LAC,10,2024,te
Chig Okonkwo,2.3,24.1,0.1,0.0,5.3,TEN,10,2024,te
Colby Parkinson,2.1,22.4,0.1,0.0,5.2,LAR,10,2024,te
Lucas Krull,1.9,18.0,0.1,0.0,4.1,DEN,10,2024,te
Foster Moreau,1.6,18.2,0.1,0.0,4.1,NO,10,2024,te
Noah Gray,1.7,17.8,0.1,0.0,4.1,KC,10,2024,te
Austin Hooper,1.8,17.3,0.1,0.0,3.9,NE,10,2024,te
Brenton Strange,1.6,16.7,0.1,0.0,3.8,JAC,10,2024,te
Dawson Knox,1.4,14.5,0.1,0.0,3.6,BUF,10,2024,te
Adam Trautman,1.5,14.9,0.1,0.0,3.4,DEN,10,2024,te
Josh Whyle,1.4,13.2,0.1,0.0,3.2,TEN,10,2024,te
Tanner Hudson,1.3,13.6,0.1,0.0,3.2,CIN,10,2024,te
Charlie Kolar,1.2,14.2,0.1,0.0,3.0,BAL,10,2024,te
Mo Alie-Cox,1.2,13.1,0.1,0.0,3.0,IND,10,2024,te
Darnell Washington,1.4,13.0,0.1,0.0,3.0,PIT,10,2024,te
Davis Allen,1.2,11.9,0.1,0.0,2.9,LAR,10,2024,te
Jeremy Ruckert,1.2,11.7,0.1,0.0,2.8,NYJ,10,2024,te
Kylen Granson,1.1,11.1,0.1,0.0,2.6,PHI,10,2024,te
Cade Stover,1.1,11.5,0.1,0.0,2.6,HOU,10,2024,te
Drew Sample,1.0,10.2,0.1,0.0,2.5,CIN,10,2024,te
Elijah Higgins,1.0,9.7,0.1,0.0,2.5,ARI,10,2024,te
Brock Wright,0.9,9.1,0.1,0.0,2.4,DET,10,2024,te
Julian Hill,0.9,9.0,0.1,0.0,2.3,MIA,10,2024,te
Josh Oliver,0.9,9.2,0.1,0.0,2.3,MIN,10,2024,te
Nick Vannett,1.0,7.9,0.1,0.0,2.1,MIN,10,2024,te
Johnny Mundt,0.8,8.4,0.1,0.0,2.0,JAC,10,2024,te
Will Mallory,0.6,5.2,0.0,0.0,1.3,IND,10,2024,te
Ben Sinnott,0.5,5.0,0.0,0.0,1.3,WAS,10,2024,te
Grant Calcaterra,0.5,5.1,0.0,0.0,1.2,PHI,10,2024,te
Drew Ogletree,0.5,5.0,0.0,0.0,1.2,IND,10,2024,te
Luke Farrell,0.5,4.8,0.0,0.0,1.1,SF,10,2024,te
Chris Manhertz,0.4,4.2,0.0,0.0,1.1,NYG,10,2024,te
Durham Smythe,0.4,4.3,0.0,0.0,1.0,CHI,10,2024,te
Feleipe Franks,0.4,4.4,0.0,0.0,1.0,ATL,10,2024,te
Hunter Long,0.4,3.8,0.0,0.0,0.9,JAC,10,2024,te
Luke Schoonmaker,0.3,2.8,0.0,0.0,0.7,DAL,10,2024,te
Charlie Woerner,0.3,2.9,0.0,0.0,0.7,ATL,10,2024,te
Brevyn Spann-Ford,0.3,2.8,0.0,0.0,0.7,DAL,10,2024,te
Connor Heyward,0.3,2.9,0.0,0.0,0.6,PIT,10,2024,te
John Bates,0.2,2.4,0.0,0.0,0.5,WAS,10,2024,te
Jaheim Bell,0.2,2.3,0.0,0.0,0.5,NE,10,2024,te
Payne Durham,0.2,2.1,0.0,0.0,0.5,TB,10,2024,te
Daniel Bellinger,0.2,1.9,0.0,0.0,0.5,NYG,10,2024,te
Quintin Morris,0.2,1.7,0.0,0.0,0.4,JAC,10,2024,te
Nate Adkins,0.2,1.5,0.0,0.0,0.4,DEN,10,2024,te
Tip Reiman,0.1,1.3,0.0,0.0,0.3,ARI,10,2024,te
Kenny Yeboah,0.1,1.3,0.0,0.0,0.3,DET,10,2024,te
Jack Stoll,0.1,1.0,0.0,0.0,0.3,NO,10,2024,te
Greg Dulcich,0.0,0.3,0.0,0.0,0.1,NYG,10,2024,te
Tyler Higbee,0.0,0.0,0.0,0.0,0.0,LAR,10,2024,te
Erick All Jr.,0.0,0.0,0.0,0.0,0.0,CIN,10,2024,te
Noah Fant,0.0,0.0,0.0,0.0,0.0,CIN,10,2024,te
Isaiah Likely,0.0,0.0,0.0,0.0,0.0,BAL,10,2024,te
Tommy Tremble,0.0,0.0,0.0,0.0,0.0,CAR,10,2024,te
Pharaoh Brown,0.0,0.0,0.0,0.0,0.0,MIA,10,2024,te
Harrison Bryant,0.0,0.0,0.0,0.0,0.0,PHI,10,2024,te
Tanner Conner,0.0,0.0,0.0,0.0,0.0,MIA,10,2024,te
Jared Wiley,0.0,0.0,0.0,0.0,0.0,KC,10,2024,te
Ross Dwelley,0.0,0.0,0.0,0.0,0.0,SF,10,2024,te
Josiah Deguara,0.0,0.0,0.0,0.0,0.0,ARI,10,2024,te
Stephen Carlson,0.0,0.0,0.0,0.0,0.0,CHI,10,2024,te
Dalton Keene,0.0,0.0,0.0,0.0,0.0,HOU,10,2024,te
Brevin Jordan,0.0,0.0,0.0,0.0,0.0,HOU,10,2024,te
Ko Kieft,0.0,0.0,0.0,0.0,0.0,TB,10,2024,te
Stone Smartt,0.0,0.0,0.0,0.0,0.0,NYJ,10,2024,te
Nick Muse,0.0,0.0,0.0,0.0,0.0,PHI,10,2024,te
Jake Tonges,0.0,0.0,0.0,0.0,0.0,SF,10,2024,te
Jelani Woods,0.0,0.0,0.0,0.0,0.0,IND,10,2024,te
John Stephens Jr.,0.0,0.0,0.0,0.0,0.0,DAL,10,2024,te
Colson Yankoff,0.0,0.0,0.0,0.0,0.0,WAS,10,2024,te
Devin Culp,0.0,0.0,0.0,0.0,0.0,TB,10,2024,te
Tanner McLachlan,0.0,0.0,0.0,0.0,0.0,CIN,10,2024,te
David Martin-Robinson,0.0,0.0,0.0,0.0,0.0,TEN,10,2024,te
Travis Vokolek,0.0,0.0,0.0,0.0,0.0,ARI,10,2024,te
Thomas Odukoya,0.0,0.0,0.0,0.0,0.0,TEN,10,2024,te
Darren Waller,0.0,0.0,0.0,0.0,0.0,MIA,10,2024,te
Robert Tonyan,0.0,0.0,0.0,0.0,0.0,KC,10,2024,te
Irv Smith Jr.,0.0,0.0,0.0,0.0,0.0,HOU,10,2024,te
Lawrence Cager,0.0,0.0,0.0,0.0,0.0,WAS,10,2024,te
Sean McKeon,0.0,0.0,0.0,0.0,0.0,IND,10,2024,te
Tyree Jackson,0.0,0.0,0.0,0.0,0.0,WAS,10,2024,te
Chris Myarick,0.0,0.0,0.0,0.0,0.0,MIA,10,2024,te
Zach Davidson,0.0,0.0,0.0,0.0,0.0,BUF,10,2024,te
Tyler Mabry,0.0,0.0,0.0,0.0,0.0,CAR,10,2024,te
Mitchell Wilcox,0.0,0.0,0.0,0.0,0.0,MIA,10,2024,te
Giovanni Ricci,0.0,0.0,0.0,0.0,0.0,MIN,10,2024,te
Shane Zylstra,0.0,0.0,0.0,0.0,0.0,DET,10,2024,te
James Mitchell,0.0,0.0,0.0,0.0,0.0,CAR,10,2024,te
Cole Turner,0.0,0.0,0.0,0.0,0.0,WAS,10,2024,te
Scotty Washington,0.0,0.0,0.0,0.0,0.0,BAL,10,2024,te
Nikola Kalinic,0.0,0.0,0.0,0.0,0.0,ATL,10,2024,te
Teagan Quitoriano,0.0,0.0,0.0,0.0,0.0,ATL,10,2024,te
Cameron Latu,0.0,0.0,0.0,0.0,0.0,PHI,10,2024,te
Zack Kuntz,0.0,0.0,0.0,0.0,0.0,NYJ,10,2024,te
Brayden Willis,0.0,0.0,0.0,0.0,0.0,SF,10,2024,te
Tucker Fisk,0.0,0.0,0.0,0.0,0.0,LAC,10,2024,te
Princeton Fant,0.0,0.0,0.0,0.0,0.0,DAL,10,2024,te
E.J. Jenkins,0.0,0.0,0.0,0.0,0.0,PHI,10,2024,te
Cole Fotheringham,0.0,0.0,0.0,0.0,0.0,NE,10,2024,te
Cam Grandy,0.0,0.0,0.0,0.0,0.0,CIN,10,2024,te
Travis Kelce,6.9,66.1,0.4,0.1,15.7,KC,11,2024,te
Brock Bowers,5.8,59.7,0.3,0.1,13.3,LV,11,2024,te
Evan Engram,5.6,52.1,0.2,0.1,12.0,DEN,11,2024,te
David Njoku,4.6,51.7,0.3,0.1,11.7,CLE,11,2024,te
T.J. Hockenson,4.9,47.9,0.3,0.1,11.2,MIN,11,2024,te
Hunter Henry,4.1,45.3,0.3,0.0,10.4,NE,11,2024,te
Mark Andrews,3.4,39.6,0.4,0.0,9.5,BAL,11,2024,te
Kyle Pitts Sr.,3.5,44.2,0.3,0.0,9.4,ATL,11,2024,te
Jake Ferguson,4.1,41.1,0.2,0.1,9.3,DAL,11,2024,te
Tucker Kraft,3.5,40.0,0.3,0.0,9.1,GB,11,2024,te
Dallas Goedert,3.8,39.7,0.2,0.0,9.0,PHI,11,2024,te
Will Dissly,3.8,37.1,0.3,0.0,9.0,LAC,11,2024,te
Zach Ertz,3.9,36.4,0.2,0.0,8.8,WAS,11,2024,te
Taysom Hill,1.9,20.3,0.1,0.1,8.7,NO,11,2024,te
Dawson Knox,3.4,35.7,0.3,0.0,8.7,BUF,11,2024,te
Jonnu Smith,3.5,37.2,0.2,0.0,8.4,PIT,11,2024,te
Dalton Schultz,3.4,36.1,0.2,0.0,8.2,HOU,11,2024,te
Pat Freiermuth,3.1,31.4,0.2,0.0,7.5,PIT,11,2024,te
Mike Gesicki,3.0,31.6,0.2,0.0,7.4,CIN,11,2024,te
Cole Kmet,2.9,30.0,0.2,0.0,6.9,CHI,11,2024,te
Brock Wright,2.6,27.2,0.3,0.0,6.8,DET,11,2024,te
Juwan Johnson,2.7,30.7,0.2,0.0,6.8,NO,11,2024,te
AJ Barner,2.9,27.6,0.2,0.0,6.5,SEA,11,2024,te
Davis Allen,2.7,27.5,0.2,0.0,6.4,LAR,11,2024,te
Tyler Conklin,2.6,26.8,0.2,0.0,6.3,LAC,11,2024,te
Isaiah Likely,1.9,21.7,0.2,0.0,5.1,BAL,11,2024,te
Chig Okonkwo,2.1,21.3,0.1,0.0,4.9,TEN,11,2024,te
Eric Saubert,1.9,20.3,0.2,0.0,4.9,SEA,11,2024,te
Austin Hooper,1.8,20.3,0.1,0.0,4.6,NE,11,2024,te
Noah Gray,1.9,18.7,0.1,0.0,4.4,KC,11,2024,te
Lucas Krull,1.9,17.7,0.1,0.0,4.2,DEN,11,2024,te
Josh Oliver,1.7,17.1,0.1,0.0,4.2,MIN,11,2024,te
Foster Moreau,1.4,17.3,0.1,0.0,3.9,NO,11,2024,te
Brenton Strange,1.5,15.6,0.1,0.0,3.6,JAC,11,2024,te
Adam Trautman,1.4,14.1,0.1,0.0,3.3,DEN,11,2024,te
Tanner Hudson,1.4,13.0,0.1,0.0,3.3,CIN,11,2024,te
Darnell Washington,1.2,13.5,0.1,0.0,3.1,PIT,11,2024,te
Josh Whyle,1.2,11.6,0.1,0.0,2.9,TEN,11,2024,te
Quintin Morris,1.1,10.9,0.1,0.0,2.7,JAC,11,2024,te
Cade Stover,1.1,11.9,0.1,0.0,2.7,HOU,11,2024,te
Michael Mayer,1.1,11.2,0.1,0.0,2.5,LV,11,2024,te
Kylen Granson,0.9,10.9,0.1,0.0,2.4,PHI,11,2024,te
Shane Zylstra,0.9,9.2,0.1,0.0,2.3,DET,11,2024,te
Mo Alie-Cox,0.9,9.9,0.1,0.0,2.3,IND,11,2024,te
Nick Vannett,1.0,8.0,0.1,0.0,2.2,MIN,11,2024,te
Jake Tonges,0.9,9.7,0.1,0.0,2.2,SF,11,2024,te
Jeremy Ruckert,0.9,8.7,0.1,0.0,2.1,NYJ,11,2024,te
Colby Parkinson,0.9,8.7,0.1,0.0,2.1,LAR,11,2024,te
Luke Farrell,0.8,7.4,0.0,0.0,1.8,SF,11,2024,te
Tyler Higbee,0.7,7.1,0.1,0.0,1.8,LAR,11,2024,te
Ross Dwelley,0.7,7.0,0.1,0.0,1.7,SF,11,2024,te
Johnny Mundt,0.7,7.1,0.0,0.0,1.7,JAC,11,2024,te
Grant Calcaterra,0.7,6.3,0.0,0.0,1.6,PHI,11,2024,te
Pharaoh Brown,0.6,6.2,0.0,0.0,1.5,MIA,11,2024,te
Charlie Kolar,0.6,6.5,0.0,0.0,1.4,BAL,11,2024,te
Julian Hill,0.6,4.9,0.1,0.0,1.4,MIA,11,2024,te
Drew Sample,0.6,5.4,0.0,0.0,1.4,CIN,11,2024,te
Luke Musgrave,0.5,5.0,0.0,0.0,1.2,GB,11,2024,te
Luke Schoonmaker,0.5,4.8,0.0,0.0,1.2,DAL,11,2024,te
Kenny Yeboah,0.5,4.9,0.0,0.0,1.2,DET,11,2024,te
Drew Ogletree,0.5,5.0,0.0,0.0,1.2,IND,11,2024,te
Ben Sims,0.4,4.5,0.0,0.0,1.1,GB,11,2024,te
Durham Smythe,0.5,4.1,0.0,0.0,1.1,CHI,11,2024,te
Brayden Willis,0.4,5.0,0.0,0.0,1.1,SF,11,2024,te
Nate Adkins,0.5,4.1,0.0,0.0,1.1,DEN,11,2024,te
Stone Smartt,0.4,4.2,0.0,0.0,1.0,NYJ,11,2024,te
Connor Heyward,0.4,4.0,0.0,0.0,0.9,PIT,11,2024,te
Ben Sinnott,0.3,3.0,0.0,0.0,0.8,WAS,11,2024,te
Hunter Long,0.3,2.9,0.0,0.0,0.7,JAC,11,2024,te
John Bates,0.2,2.3,0.0,0.0,0.5,WAS,11,2024,te
Jack Stoll,0.1,1.5,0.0,0.0,0.4,NO,11,2024,te
Jaheim Bell,0.1,1.3,0.0,0.0,0.3,NE,11,2024,te
Cam Grandy,0.1,1.1,0.0,0.0,0.3,CIN,11,2024,te
Brevyn Spann-Ford,0.1,1.1,0.0,0.0,0.2,DAL,11,2024,te
George Kittle,0.0,0.0,0.0,0.0,0.0,SF,11,2024,te
Dalton Kincaid,0.0,0.0,0.0,0.0,0.0,BUF,11,2024,te
Sam LaPorta,0.0,0.0,0.0,0.0,0.0,DET,11,2024,te
Erick All Jr.,0.0,0.0,0.0,0.0,0.0,CIN,11,2024,te
Noah Fant,0.0,0.0,0.0,0.0,0.0,CIN,11,2024,te
Charlie Woerner,0.0,0.0,0.0,0.0,0.0,ATL,11,2024,te
Harrison Bryant,0.0,0.0,0.0,0.0,0.0,PHI,11,2024,te
Tanner Conner,0.0,0.0,0.0,0.0,0.0,MIA,11,2024,te
Feleipe Franks,0.0,0.0,0.0,0.0,0.0,ATL,11,2024,te
Jared Wiley,0.0,0.0,0.0,0.0,0.0,KC,11,2024,te
Ian Thomas,0.0,0.0,0.0,0.0,0.0,LV,11,2024,te
Stephen Carlson,0.0,0.0,0.0,0.0,0.0,CHI,11,2024,te
Dalton Keene,0.0,0.0,0.0,0.0,0.0,HOU,11,2024,te
Albert Okwuegbunam Jr.,0.0,0.0,0.0,0.0,0.0,LV,11,2024,te
Brevin Jordan,0.0,0.0,0.0,0.0,0.0,HOU,11,2024,te
Nick Muse,0.0,0.0,0.0,0.0,0.0,PHI,11,2024,te
Jelani Woods,0.0,0.0,0.0,0.0,0.0,IND,11,2024,te
Will Mallory,0.0,0.0,0.0,0.0,0.0,IND,11,2024,te
Brady Russell,0.0,0.0,0.0,0.0,0.0,SEA,11,2024,te
Blake Whiteheart,0.0,0.0,0.0,0.0,0.0,CLE,11,2024,te
John Stephens Jr.,0.0,0.0,0.0,0.0,0.0,DAL,11,2024,te
Colson Yankoff,0.0,0.0,0.0,0.0,0.0,WAS,11,2024,te
Brenden Bates,0.0,0.0,0.0,0.0,0.0,CLE,11,2024,te
Tanner McLachlan,0.0,0.0,0.0,0.0,0.0,CIN,11,2024,te
David Martin-Robinson,0.0,0.0,0.0,0.0,0.0,TEN,11,2024,te
Thomas Odukoya,0.0,0.0,0.0,0.0,0.0,TEN,11,2024,te
Darren Waller,0.0,0.0,0.0,0.0,0.0,MIA,11,2024,te
Robert Tonyan,0.0,0.0,0.0,0.0,0.0,KC,11,2024,te
Irv Smith Jr.,0.0,0.0,0.0,0.0,0.0,HOU,11,2024,te
Lawrence Cager,0.0,0.0,0.0,0.0,0.0,WAS,11,2024,te
Sean McKeon,0.0,0.0,0.0,0.0,0.0,IND,11,2024,te
Tyree Jackson,0.0,0.0,0.0,0.0,0.0,WAS,11,2024,te
Chris Myarick,0.0,0.0,0.0,0.0,0.0,MIA,11,2024,te
Zach Davidson,0.0,0.0,0.0,0.0,0.0,BUF,11,2024,te
Mitchell Wilcox,0.0,0.0,0.0,0.0,0.0,MIA,11,2024,te
Giovanni Ricci,0.0,0.0,0.0,0.0,0.0,MIN,11,2024,te
Cole Turner,0.0,0.0,0.0,0.0,0.0,WAS,11,2024,te
Scotty Washington,0.0,0.0,0.0,0.0,0.0,BAL,11,2024,te
John FitzPatrick,0.0,0.0,0.0,0.0,0.0,GB,11,2024,te
Nikola Kalinic,0.0,0.0,0.0,0.0,0.0,ATL,11,2024,te
Teagan Quitoriano,0.0,0.0,0.0,0.0,0.0,ATL,11,2024,te
Cameron Latu,0.0,0.0,0.0,0.0,0.0,PHI,11,2024,te
Zack Kuntz,0.0,0.0,0.0,0.0,0.0,NYJ,11,2024,te
Tucker Fisk,0.0,0.0,0.0,0.0,0.0,LAC,11,2024,te
Princeton Fant,0.0,0.0,0.0,0.0,0.0,DAL,11,2024,te
E.J. Jenkins,0.0,0.0,0.0,0.0,0.0,PHI,11,2024,te
Cole Fotheringham,0.0,0.0,0.0,0.0,0.0,NE,11,2024,te
Travis Kelce,6.5,62.7,0.5,0.1,15.4,KC,12,2024,te
