Player,RUSHING_ATT,RUSHING_YDS,RUSHING_TDS,RECEIVING_REC,RECEIVING_YDS,RECEIVING_TDS,MISC_FL,FPTS,Team,Week,Year,Position
David Montgomery,14.4,56.8,0.5,1.7,13.5,0.1,0.1,12.3,DET,10,2023,rb
Najee Harris,13.9,55.9,0.3,2.1,15.0,0.1,0.0,11.6,LAC,10,2023,rb
Jahmyr Gibbs,9.5,36.6,0.3,3.2,24.6,0.1,0.0,11.6,DET,10,2023,rb
Devin Singletary,14.2,59.9,0.3,1.9,13.8,0.1,0.1,11.5,NYG,10,2023,rb
Jerome Ford,12.2,51.1,0.2,2.7,18.7,0.1,0.1,11.3,CLE,10,2023,rb
Chuba Hubbard,14.2,54.9,0.3,2.0,15.4,0.1,0.1,10.9,CAR,10,2023,rb
Brian Robinson Jr.,13.0,57.1,0.4,1.5,11.4,0.1,0.1,10.8,WAS,10,2023,rb
Jaylen Warren,9.5,38.0,0.2,2.8,21.0,0.1,0.0,10.4,PIT,10,2023,rb
Tyler Allgeier,12.1,48.8,0.3,1.0,7.6,0.0,0.0,8.7,ATL,10,2023,rb
Antonio Gibson,4.1,18.9,0.1,2.6,21.5,0.1,0.0,7.8,NE,10,2023,rb
Tyjae Spears,4.9,21.8,0.1,2.4,19.0,0.1,0.0,7.6,TEN,10,2023,rb
Zach Charbonnet,6.9,28.6,0.2,1.5,10.9,0.1,0.0,7.0,SEA,10,2023,rb
Roschon Johnson,5.3,23.1,0.1,1.6,11.5,0.0,0.0,6.2,CHI,10,2023,rb
Justice Hill,5.2,24.2,0.2,1.5,9.0,0.0,0.0,6.0,BAL,10,2023,rb
Miles Sanders,6.8,29.3,0.1,1.1,10.3,0.0,0.1,6.0,DAL,10,2023,rb
Samaje Perine,2.0,10.7,0.1,2.1,16.5,0.1,0.0,5.7,CIN,10,2023,rb
Jaleel McLaughlin,5.2,22.5,0.1,1.4,9.3,0.0,0.0,5.6,DEN,10,2023,rb
Rico Dowdle,6.3,23.9,0.2,0.8,6.3,0.0,0.0,5.0,CAR,10,2023,rb
Darrynton Evans,2.0,12.3,0.1,1.3,9.8,0.0,0.0,4.3,BUF,10,2023,rb
Ty Chandler,4.1,14.7,0.1,1.2,8.3,0.0,0.0,4.2,MIN,10,2023,rb
Michael Carter,1.5,7.4,0.0,1.3,9.3,0.0,0.0,3.4,ARI,10,2023,rb
Keaton Mitchell,4.8,19.7,0.1,0.3,2.2,0.0,0.0,3.4,BAL,10,2023,rb
Trayveon Williams,3.1,10.9,0.1,0.6,4.3,0.0,0.0,2.6,CLE,10,2023,rb
Tank Bigsby,2.4,12.3,0.1,0.3,2.4,0.0,0.0,2.5,JAC,10,2023,rb
Ameer Abdullah,0.9,3.8,0.0,1.0,7.4,0.0,0.0,2.4,SF,10,2023,rb
Zamir White,3.3,11.5,0.1,0.4,3.0,0.0,0.0,2.4,LV,10,2023,rb
Pierre Strong Jr.,2.2,10.4,0.1,0.5,3.3,0.0,0.0,2.3,CLE,10,2023,rb
Raheem Blackshear,1.0,4.8,0.0,0.7,5.1,0.0,0.0,2.0,CAR,10,2023,rb
Sean Tucker,3.1,10.3,0.1,0.3,2.1,0.0,0.0,2.0,TB,10,2023,rb
Deuce Vaughn,0.0,6.4,0.0,0.4,3.4,0.0,0.0,1.7,DAL,10,2023,rb
Kyle Juszczyk,0.6,1.9,0.0,0.7,5.3,0.0,0.0,1.7,SF,10,2023,rb
Craig Reynolds,0.6,6.9,0.0,0.3,2.1,0.0,0.0,1.6,DET,10,2023,rb
Emanuel Wilson,0.6,7.9,0.1,0.3,1.6,0.0,0.0,1.5,GB,10,2023,rb
D'Ernest Johnson,0.9,4.3,0.0,0.4,2.7,0.0,0.0,1.4,BAL,10,2023,rb
Chris Rodriguez Jr.,0.8,6.9,0.0,0.2,1.1,0.0,0.0,1.3,WAS,10,2023,rb
Dare Ogunbowale,0.0,3.6,0.0,0.3,2.1,0.0,0.0,1.0,HOU,10,2023,rb
Jashaun Corbin,0.0,3.5,0.0,0.2,2.5,0.0,0.0,1.0,ATL,10,2023,rb
Jordan Mason,0.6,3.9,0.0,0.2,1.2,0.0,0.0,0.9,MIN,10,2023,rb
Hunter Luepke,0.3,0.9,0.0,0.4,2.5,0.0,0.0,0.9,DAL,10,2023,rb
Patrick Ricard,0.2,0.4,0.0,0.3,2.4,0.0,0.0,0.8,BAL,10,2023,rb
Jonathan Ward,0.0,2.9,0.0,0.2,1.5,0.0,0.0,0.7,NYG,10,2023,rb
Travis Homer,0.0,1.7,0.0,0.2,2.1,0.0,0.0,0.7,CHI,10,2023,rb
C.J. Ham,0.1,0.3,0.0,0.3,2.1,0.0,0.0,0.7,MIN,10,2023,rb
Kene Nwangwu,0.3,2.0,0.0,0.2,1.3,0.0,0.0,0.7,NYJ,10,2023,rb
Trey Sermon,0.0,3.0,0.0,0.2,0.9,0.0,0.0,0.6,PIT,10,2023,rb
Ty Johnson,0.0,0.8,0.0,0.3,1.7,0.0,0.0,0.6,BUF,10,2023,rb
DeeJay Dallas,0.1,0.6,0.0,0.2,1.5,0.0,0.0,0.5,ARI,10,2023,rb
Michael Burton,0.5,1.3,0.0,0.1,0.7,0.0,0.0,0.4,DEN,10,2023,rb
Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,10,2023,rb
D'Andre Swift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,10,2023,rb
Raheem Mostert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,10,2023,rb
Khalil Herbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,10,2023,rb
Kenneth Gainwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,10,2023,rb
Emari Demercado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,10,2023,rb
Salvon Ahmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,10,2023,rb
Clyde Edwards-Helaire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,10,2023,rb
Jeff Wilson Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,10,2023,rb
Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,10,2023,rb
Chris Brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,10,2023,rb
Myles Gaskin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,10,2023,rb
Jeremy McNichols,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,10,2023,rb
J.J. Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,10,2023,rb
JaMycal Hasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,10,2023,rb
Demetric Felton Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,10,2023,rb
Gary Brightwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,10,2023,rb
Jermar Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,10,2023,rb
Javian Hawkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,10,2023,rb
Jaret Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,10,2023,rb
Patrick Taylor Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,10,2023,rb
Tyler Badie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,10,2023,rb
Julius Chestnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,10,2023,rb
Malik Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,10,2023,rb
Lew Nichols III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,10,2023,rb
Deneric Prince,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,10,2023,rb
Jordan Mims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,10,2023,rb
Christian McCaffrey,15.9,68.6,0.7,5.2,43.0,0.3,0.1,22.3,SF,11,2023,rb
Austin Ekeler,16.0,65.0,0.6,4.9,41.4,0.2,0.1,20.1,WAS,11,2023,rb
Travis Etienne Jr.,15.9,68.7,0.5,3.5,28.3,0.1,0.1,16.5,JAC,11,2023,rb
Saquon Barkley,18.6,73.9,0.3,3.5,23.4,0.1,0.1,15.8,PHI,11,2023,rb
Josh Jacobs,19.4,74.9,0.4,2.9,21.9,0.1,0.1,15.5,GB,11,2023,rb
Brian Robinson Jr.,16.6,69.8,0.4,2.8,23.0,0.1,0.1,15.2,WAS,11,2023,rb
Breece Hall,15.2,66.7,0.3,3.1,27.1,0.1,0.0,15.1,NYJ,11,2023,rb
Rachaad White,14.4,55.9,0.3,4.0,30.6,0.1,0.1,15.1,TB,11,2023,rb
Aaron Jones Sr.,13.8,60.5,0.3,3.4,28.2,0.1,0.1,15.0,MIN,11,2023,rb
D'Andre Swift,14.1,64.5,0.4,3.1,22.3,0.1,0.1,14.8,CHI,11,2023,rb
Tony Pollard,15.2,66.9,0.4,2.7,20.3,0.1,0.1,14.6,TEN,11,2023,rb
Jahmyr Gibbs,12.0,47.0,0.4,3.5,28.5,0.2,0.0,14.2,DET,11,2023,rb
Javonte Williams,16.4,66.4,0.4,2.7,17.8,0.1,0.1,13.9,DAL,11,2023,rb
Joe Mixon,13.9,59.8,0.4,3.0,20.0,0.1,0.0,13.8,HOU,11,2023,rb
Devin Singletary,17.7,75.0,0.5,1.8,11.8,0.1,0.1,13.6,NYG,11,2023,rb
Kenneth Walker III,15.2,65.7,0.5,2.1,15.6,0.1,0.0,13.6,SEA,11,2023,rb
Derrick Henry,16.9,69.6,0.4,2.0,16.9,0.1,0.1,13.3,BAL,11,2023,rb
James Conner,15.8,65.9,0.4,2.0,15.5,0.1,0.0,12.8,ARI,11,2023,rb
Isiah Pacheco,13.0,56.7,0.4,2.5,18.3,0.1,0.1,12.7,KC,11,2023,rb
Raheem Mostert,10.7,57.8,0.5,2.0,15.6,0.1,0.1,12.6,LV,11,2023,rb
De'Von Achane,11.7,52.9,0.5,2.1,16.3,0.1,0.1,12.4,MIA,11,2023,rb
Jerome Ford,15.1,64.1,0.3,2.3,16.7,0.1,0.1,12.4,CLE,11,2023,rb
David Montgomery,14.3,57.8,0.5,1.4,12.8,0.1,0.1,12.1,DET,11,2023,rb
James Cook,12.4,60.0,0.3,2.2,16.7,0.1,0.1,11.9,BUF,11,2023,rb
Najee Harris,13.3,55.6,0.3,2.2,14.7,0.1,0.0,11.4,LAC,11,2023,rb
Jaylen Warren,10.7,44.5,0.2,2.8,19.9,0.1,0.0,11.3,PIT,11,2023,rb
Chuba Hubbard,13.5,54.0,0.2,2.0,14.6,0.1,0.1,10.6,CAR,11,2023,rb
Alexander Mattison,10.9,49.1,0.3,1.8,14.6,0.1,0.1,10.3,MIA,11,2023,rb
Tyjae Spears,5.7,22.9,0.1,2.9,22.8,0.1,0.0,8.7,TEN,11,2023,rb
A.J. Dillon,9.2,37.6,0.2,1.7,13.0,0.0,0.0,8.2,PHI,11,2023,rb
Kareem Hunt,9.9,42.1,0.3,1.0,7.9,0.1,0.0,8.1,KC,11,2023,rb
Ty Chandler,8.9,37.9,0.2,1.4,9.8,0.1,0.0,7.8,MIN,11,2023,rb
Zach Charbonnet,6.1,27.3,0.2,1.8,13.0,0.1,0.0,7.2,SEA,11,2023,rb
Keaton Mitchell,7.2,33.0,0.2,1.1,9.1,0.0,0.0,6.9,BAL,11,2023,rb
Miles Sanders,4.8,21.7,0.1,1.7,12.0,0.0,0.0,5.8,DAL,11,2023,rb
Jaleel McLaughlin,5.2,22.3,0.1,1.3,8.6,0.0,0.0,5.4,DEN,11,2023,rb
Samaje Perine,1.9,8.7,0.0,2.1,16.4,0.1,0.0,5.4,CIN,11,2023,rb
Roschon Johnson,2.5,12.2,0.1,1.8,14.2,0.1,0.0,5.2,CHI,11,2023,rb
Kenneth Gainwell,4.2,18.2,0.1,1.4,10.2,0.0,0.0,5.2,PIT,11,2023,rb
Rico Dowdle,6.9,29.1,0.2,0.6,4.3,0.0,0.0,5.2,CAR,11,2023,rb
Chris Rodriguez Jr.,4.7,19.2,0.1,1.1,8.6,0.0,0.0,4.7,WAS,11,2023,rb
Elijah Mitchell,6.4,24.6,0.2,0.6,4.2,0.0,0.0,4.7,KC,11,2023,rb
Mike Boone,5.8,18.9,0.2,0.8,5.7,0.0,0.0,4.5,MIA,11,2023,rb
Justice Hill,3.6,17.9,0.1,0.8,6.5,0.0,0.0,4.2,BAL,11,2023,rb
Tank Bigsby,3.2,14.5,0.1,0.4,3.0,0.0,0.0,2.9,JAC,11,2023,rb
Keaontay Ingram,3.4,13.1,0.1,0.7,4.4,0.0,0.0,2.9,KC,11,2023,rb
Raheem Blackshear,1.9,7.7,0.1,0.9,6.2,0.0,0.0,2.7,CAR,11,2023,rb
D'Ernest Johnson,2.6,9.9,0.1,0.6,4.3,0.0,0.0,2.5,BAL,11,2023,rb
Kyle Juszczyk,0.6,2.3,0.0,0.8,7.2,0.1,0.0,2.3,SF,11,2023,rb
Ameer Abdullah,0.7,2.4,0.0,1.0,7.6,0.0,0.0,2.2,SF,11,2023,rb
Israel Abanikanda,0.6,7.5,0.0,0.6,4.0,0.0,0.0,2.1,GB,11,2023,rb
Trayveon Williams,1.7,7.8,0.0,0.6,3.6,0.0,0.0,2.0,CLE,11,2023,rb
Andrew Beck,0.6,2.5,0.0,0.7,5.6,0.0,0.0,1.9,NYJ,11,2023,rb
Zamir White,2.7,9.4,0.1,0.3,2.3,0.0,0.0,1.9,LV,11,2023,rb
Craig Reynolds,0.0,9.2,0.1,0.3,2.3,0.0,0.0,1.9,DET,11,2023,rb
Emanuel Wilson,0.5,9.5,0.1,0.3,1.7,0.0,0.0,1.8,GB,11,2023,rb
Kene Nwangwu,1.8,6.9,0.0,0.3,1.6,0.0,0.0,1.4,NYJ,11,2023,rb
Darrynton Evans,0.6,2.4,0.0,0.4,3.1,0.0,0.0,1.2,BUF,11,2023,rb
Pierre Strong Jr.,0.3,5.4,0.0,0.2,1.3,0.0,0.0,1.1,CLE,11,2023,rb
Dare Ogunbowale,0.0,3.5,0.0,0.3,2.4,0.0,0.0,1.1,HOU,11,2023,rb
Alec Ingold,0.1,0.4,0.0,0.5,3.4,0.0,0.0,1.0,MIA,11,2023,rb
Jordan Mason,0.0,4.6,0.0,0.1,1.5,0.0,0.0,1.0,MIN,11,2023,rb
Patrick Ricard,0.2,0.7,0.0,0.4,2.9,0.0,0.0,0.9,BAL,11,2023,rb
Hunter Luepke,0.0,0.4,0.0,0.4,2.4,0.0,0.0,0.8,DAL,11,2023,rb
Myles Gaskin,0.3,1.0,0.0,0.3,1.8,0.0,0.0,0.6,BAL,11,2023,rb
Travis Homer,0.0,1.5,0.0,0.2,1.8,0.0,0.0,0.6,CHI,11,2023,rb
Ty Johnson,0.0,1.2,0.0,0.3,1.4,0.0,0.0,0.6,BUF,11,2023,rb
C.J. Ham,0.0,0.0,0.0,0.3,1.7,0.0,0.0,0.5,MIN,11,2023,rb
Sean Tucker,0.0,2.3,0.0,0.1,0.6,0.0,0.0,0.5,TB,11,2023,rb
DeeJay Dallas,0.0,0.6,0.0,0.3,1.5,0.0,0.0,0.5,ARI,11,2023,rb
Michael Burton,0.4,1.1,0.0,0.1,0.8,0.0,0.0,0.4,DEN,11,2023,rb
Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,11,2023,rb
Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,11,2023,rb
Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,11,2023,rb
Trey Sermon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,11,2023,rb
Jeremy McNichols,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,11,2023,rb
J.J. Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,11,2023,rb
Jonathan Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,11,2023,rb
Demetric Felton Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,11,2023,rb
Jermar Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,11,2023,rb
Javian Hawkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,11,2023,rb
Jaret Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,11,2023,rb
Patrick Taylor Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,11,2023,rb
Tyler Badie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,11,2023,rb
Julius Chestnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,11,2023,rb
Malik Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,11,2023,rb
Lew Nichols III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,11,2023,rb
Jordan Mims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,11,2023,rb
Christian McCaffrey,17.0,74.1,0.7,5.0,42.1,0.3,0.1,22.6,SF,12,2023,rb
Alvin Kamara,14.5,57.7,0.3,5.0,38.2,0.2,0.1,17.6,NO,12,2023,rb
Austin Ekeler,14.1,58.5,0.4,4.4,35.2,0.2,0.1,17.3,WAS,12,2023,rb
Jonathan Taylor,18.7,79.7,0.7,2.6,20.7,0.1,0.1,17.1,IND,12,2023,rb
Saquon Barkley,19.2,75.5,0.4,3.5,25.9,0.2,0.1,16.5,PHI,12,2023,rb
Jahmyr Gibbs,11.6,52.3,0.4,4.3,33.0,0.2,0.0,16.5,DET,12,2023,rb
Travis Etienne Jr.,14.9,64.3,0.5,3.4,26.7,0.1,0.1,15.8,JAC,12,2023,rb
Breece Hall,14.8,63.8,0.3,3.6,30.7,0.1,0.1,15.6,NYJ,12,2023,rb
D'Andre Swift,14.8,66.9,0.5,3.0,21.9,0.1,0.1,15.3,CHI,12,2023,rb
Joe Mixon,17.6,72.5,0.4,3.0,19.6,0.1,0.0,15.3,HOU,12,2023,rb
Rachaad White,14.0,55.2,0.4,3.9,29.3,0.1,0.1,15.3,TB,12,2023,rb
Josh Jacobs,20.0,77.9,0.4,2.2,16.9,0.1,0.1,14.6,GB,12,2023,rb
Tony Pollard,15.2,65.3,0.4,2.7,21.2,0.1,0.1,14.6,TEN,12,2023,rb
Raheem Mostert,15.0,72.6,0.5,2.3,17.5,0.1,0.1,14.4,LV,12,2023,rb
Kyren Williams,16.9,70.0,0.5,2.2,15.6,0.1,0.0,14.4,LAR,12,2023,rb
Isiah Pacheco,15.8,69.2,0.4,2.6,19.1,0.1,0.1,14.3,KC,12,2023,rb
Rhamondre Stevenson,15.6,64.6,0.3,3.0,23.6,0.1,0.1,14.1,NE,12,2023,rb
Bijan Robinson,14.1,65.0,0.4,2.7,21.4,0.1,0.1,13.9,ATL,12,2023,rb
Javonte Williams,17.2,70.3,0.3,2.5,17.2,0.1,0.1,13.7,DAL,12,2023,rb
Brian Robinson Jr.,14.0,58.2,0.3,3.0,25.4,0.1,0.1,13.7,WAS,12,2023,rb
Derrick Henry,17.6,74.5,0.4,1.6,14.3,0.1,0.1,13.6,BAL,12,2023,rb
James Conner,16.2,69.3,0.5,1.9,13.0,0.1,0.0,13.3,ARI,12,2023,rb
David Montgomery,14.4,61.4,0.6,1.6,12.4,0.1,0.1,12.9,DET,12,2023,rb
Jaylen Warren,12.5,53.5,0.3,2.9,20.8,0.1,0.0,12.8,PIT,12,2023,rb
Zach Charbonnet,14.1,57.9,0.4,2.5,17.1,0.1,0.1,12.7,SEA,12,2023,rb
A.J. Dillon,15.9,59.0,0.3,2.4,19.4,0.1,0.0,12.5,PHI,12,2023,rb
James Cook,12.1,57.3,0.3,2.5,19.2,0.1,0.1,12.2,BUF,12,2023,rb
Khalil Herbert,14.5,59.9,0.3,2.1,16.7,0.1,0.0,11.9,IND,12,2023,rb
Jerome Ford,14.0,60.6,0.3,2.2,16.0,0.1,0.1,11.9,CLE,12,2023,rb
Najee Harris,12.9,54.8,0.3,2.0,13.9,0.1,0.0,11.4,LAC,12,2023,rb
Alexander Mattison,12.3,50.6,0.3,1.9,14.5,0.1,0.1,10.6,MIA,12,2023,rb
Devin Singletary,13.3,56.8,0.4,1.2,8.3,0.1,0.1,10.2,NYG,12,2023,rb
Chuba Hubbard,12.1,50.2,0.2,2.0,14.4,0.0,0.1,10.0,CAR,12,2023,rb
Tyjae Spears,5.5,24.2,0.1,2.8,19.8,0.1,0.0,8.6,TEN,12,2023,rb
Kareem Hunt,9.5,44.0,0.3,1.2,8.6,0.1,0.0,8.5,KC,12,2023,rb
Tyler Allgeier,11.4,44.5,0.3,0.8,5.9,0.0,0.0,7.6,ATL,12,2023,rb
Antonio Gibson,3.4,16.3,0.1,2.7,20.7,0.1,0.0,7.5,NE,12,2023,rb
Miles Sanders,8.6,37.0,0.2,1.6,12.8,0.0,0.1,7.5,DAL,12,2023,rb
Ty Chandler,8.8,33.4,0.2,1.4,10.6,0.1,0.0,7.4,MIN,12,2023,rb
Jeff Wilson Jr.,7.9,30.4,0.2,1.6,11.5,0.1,0.0,7.2,SF,12,2023,rb
Samaje Perine,1.8,8.6,0.0,3.1,22.6,0.1,0.0,7.2,CIN,12,2023,rb
Keaton Mitchell,7.9,35.2,0.3,1.0,8.3,0.0,0.0,7.1,BAL,12,2023,rb
Roschon Johnson,5.9,23.7,0.1,1.6,12.4,0.0,0.0,6.3,CHI,12,2023,rb
Dameon Pierce,8.8,31.4,0.2,0.9,6.7,0.0,0.0,6.1,HOU,12,2023,rb
Rico Dowdle,7.4,29.0,0.2,1.0,6.8,0.0,0.0,6.1,CAR,12,2023,rb
Clyde Edwards-Helaire,4.2,18.4,0.1,1.6,12.3,0.1,0.0,5.8,NO,12,2023,rb
Jaleel McLaughlin,3.9,18.0,0.1,1.6,10.6,0.1,0.0,5.5,DEN,12,2023,rb
Kenneth Gainwell,3.8,15.9,0.1,1.5,10.8,0.1,0.0,5.3,PIT,12,2023,rb
Patrick Taylor Jr.,4.4,15.4,0.1,1.2,8.0,0.0,0.0,4.3,SF,12,2023,rb
Elijah Mitchell,5.2,22.4,0.2,0.5,3.4,0.0,0.0,4.0,KC,12,2023,rb
Justice Hill,1.5,10.5,0.1,1.2,8.6,0.0,0.0,3.9,BAL,12,2023,rb
DeeJay Dallas,5.0,15.0,0.1,0.9,5.9,0.0,0.0,3.9,ARI,12,2023,rb
Israel Abanikanda,1.4,8.6,0.1,0.9,6.0,0.0,0.0,2.8,GB,12,2023,rb
Tank Bigsby,3.0,15.4,0.1,0.3,1.8,0.0,0.0,2.8,JAC,12,2023,rb
Emari Demercado,2.1,11.2,0.1,0.6,4.5,0.0,0.0,2.7,ARI,12,2023,rb
Trayveon Williams,3.5,13.4,0.1,0.4,3.2,0.0,0.0,2.6,CLE,12,2023,rb
Kenny McIntosh,1.0,7.7,0.1,0.7,5.6,0.0,0.0,2.6,SEA,12,2023,rb
Michael Carter,1.1,6.3,0.0,0.9,6.3,0.0,0.0,2.5,ARI,12,2023,rb
D'Ernest Johnson,1.9,8.1,0.1,0.6,4.6,0.0,0.0,2.3,BAL,12,2023,rb
Kyle Juszczyk,0.6,1.8,0.0,0.8,7.0,0.1,0.0,2.2,SF,12,2023,rb
Chris Rodriguez Jr.,1.8,9.4,0.1,0.5,3.7,0.0,0.0,2.2,WAS,12,2023,rb
Ameer Abdullah,0.5,1.8,0.0,0.9,7.0,0.0,0.0,2.1,SF,12,2023,rb
Pierre Strong Jr.,1.5,7.9,0.1,0.5,3.1,0.0,0.0,1.9,CLE,12,2023,rb
Ty Johnson,1.2,4.1,0.0,0.6,4.3,0.0,0.0,1.7,BUF,12,2023,rb
Darrynton Evans,0.0,6.8,0.0,0.5,2.5,0.0,0.0,1.6,BUF,12,2023,rb
Zamir White,2.4,8.8,0.0,0.2,1.4,0.0,0.0,1.5,LV,12,2023,rb
Alec Ingold,0.1,0.4,0.0,0.7,4.8,0.0,0.0,1.4,MIA,12,2023,rb
Craig Reynolds,0.4,6.0,0.0,0.2,1.8,0.0,0.0,1.3,DET,12,2023,rb
Dare Ogunbowale,0.6,3.3,0.0,0.4,2.6,0.0,0.0,1.1,HOU,12,2023,rb
Jordan Mason,0.0,4.2,0.0,0.2,1.3,0.0,0.0,0.9,MIN,12,2023,rb
Chase Brown,0.0,3.0,0.0,0.2,1.5,0.0,0.0,0.9,CIN,12,2023,rb
Travis Homer,0.0,1.2,0.0,0.4,3.0,0.0,0.0,0.9,CHI,12,2023,rb
Andrew Beck,0.6,2.2,0.0,0.2,1.9,0.0,0.0,0.9,NYJ,12,2023,rb
Patrick Ricard,0.1,0.5,0.0,0.4,2.7,0.0,0.0,0.8,BAL,12,2023,rb
Trey Sermon,0.0,3.5,0.0,0.2,1.1,0.0,0.0,0.8,PIT,12,2023,rb
Kene Nwangwu,0.0,2.4,0.0,0.2,1.4,0.0,0.0,0.7,NYJ,12,2023,rb
Eric Gray,0.0,2.6,0.0,0.2,1.0,0.0,0.0,0.6,NYG,12,2023,rb
C.J. Ham,0.0,0.0,0.0,0.3,2.0,0.0,0.0,0.6,MIN,12,2023,rb
Hunter Luepke,0.0,0.2,0.0,0.3,1.9,0.0,0.0,0.6,DAL,12,2023,rb
Sean Tucker,0.0,2.4,0.0,0.1,0.6,0.0,0.0,0.5,TB,12,2023,rb
Michael Burton,0.5,1.3,0.0,0.1,0.1,0.0,0.0,0.2,DEN,12,2023,rb
Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,12,2023,rb
Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,12,2023,rb
Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,12,2023,rb
Elijah Dotson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,12,2023,rb
Chris Brooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,12,2023,rb
Myles Gaskin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,12,2023,rb
Jeremy McNichols,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,12,2023,rb
J.J. Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,12,2023,rb
Jonathan Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,12,2023,rb
Demetric Felton Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,12,2023,rb
Jermar Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,12,2023,rb
Javian Hawkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,12,2023,rb
Jaret Patterson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,12,2023,rb
Tyler Badie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,12,2023,rb
Julius Chestnut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,12,2023,rb
Deon Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,12,2023,rb
Malik Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,12,2023,rb
Lew Nichols III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,12,2023,rb
