Unnamed: 0_level_0_Rank,Player,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/A,RUSHING_LG,RUSHING_20+,RUSHING_TD,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_G,FPTS,MISC_FPTS/G,MISC_ROST,Team,Week,Year,Position
94,Jason Cabinda,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,0.0,0.0,1.1%,FA,2,2021,rb
95,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2021,rb
96,Cethan Carter,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,0.0,0.0,0.0%,FA,2,2021,rb
97,Samaje Perine,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,2.5%,CIN,2,2021,rb
98,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2021,rb
99,Alec Ingold,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.6%,MIA,2,2021,rb
100,Ameer Abdullah,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.6%,SF,2,2021,rb
101,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2021,rb
102,Trenton Cannon,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.0%,FA,2,2021,rb
1,Najee Harris,14,40,2.9,20,1,0,14,19,102,7.3,0,0,1,28.2,28.2,60.4%,LAC,3,2021,rb
2,Kareem Hunt,10,81,8.1,29,1,1,6,7,74,12.3,0,0,1,27.5,27.5,19.4%,KC,3,2021,rb
3,Ezekiel Elliott,17,95,5.6,13,0,2,3,3,21,7.0,0,0,1,26.6,26.6,0.8%,FA,3,2021,rb
4,James Robinson,15,88,5.9,21,1,1,6,6,46,7.7,0,0,1,25.4,25.4,0.0%,FA,3,2021,rb
5,D'Andre Swift,14,47,3.4,14,0,1,7,7,60,8.6,0,0,1,23.7,23.7,88.9%,CHI,3,2021,rb
6,Peyton Barber,23,111,4.8,27,1,1,3,5,31,10.3,0,0,1,23.2,23.2,1.0%,FA,3,2021,rb
7,Alexander Mattison,26,112,4.3,24,1,0,6,8,59,9.8,0,0,1,23.1,23.1,2.4%,MIA,3,2021,rb
8,Austin Ekeler,11,55,5.0,11,0,0,6,6,52,8.7,1,0,1,22.7,22.7,53.3%,WAS,3,2021,rb
9,Saquon Barkley,16,51,3.2,15,0,1,6,7,43,7.2,0,0,1,21.4,21.4,99.5%,PHI,3,2021,rb
10,Alvin Kamara,24,89,3.7,11,0,0,3,4,29,9.7,1,0,1,20.8,20.8,96.2%,NO,3,2021,rb
11,Giovani Bernard,0,0,0.0,0,0,0,9,10,51,5.7,1,0,1,20.1,20.1,0.0%,FA,3,2021,rb
12,Derrick Henry,28,113,4.0,19,0,0,3,3,31,10.3,0,0,1,19.4,19.4,99.4%,BAL,3,2021,rb
13,Nyheim Miller-Hines,6,25,4.2,9,0,1,5,6,54,10.8,0,0,1,18.9,18.9,0.0%,LAC,3,2021,rb
14,James Conner,11,43,3.9,11,0,2,1,1,10,10.0,0,0,1,18.3,18.3,93.6%,ARI,3,2021,rb
15,Zack Moss,13,60,4.6,9,0,0,3,3,31,10.3,1,0,1,18.1,18.1,5.8%,FA,3,2021,rb
16,Aaron Jones Sr.,19,82,4.3,12,0,1,2,2,14,7.0,0,0,1,17.6,17.6,88.4%,MIN,3,2021,rb
17,Antonio Gibson,12,31,2.6,7,0,0,1,2,73,73.0,1,0,1,17.4,17.4,3.5%,NE,3,2021,rb
18,Clyde Edwards-Helaire,17,100,5.9,14,0,0,2,2,9,4.5,1,1,1,16.9,16.9,0.8%,NO,3,2021,rb
19,Cordarrelle Patterson,7,20,2.9,11,0,0,6,7,82,13.7,0,0,1,16.2,16.2,0.6%,FA,3,2021,rb
20,Chris Carson,12,80,6.7,30,1,1,2,2,2,1.0,0,0,1,16.2,16.2,0.3%,FA,3,2021,rb
21,Melvin Gordon III,18,60,3.3,10,0,1,1,2,21,21.0,0,0,1,15.2,15.2,0.0%,FA,3,2021,rb
22,Kyle Juszczyk,5,14,2.8,5,0,0,4,4,37,9.3,1,0,1,15.1,15.1,0.9%,SF,3,2021,rb
23,Jamaal Williams,12,42,3.5,14,0,1,2,2,25,12.5,0,0,1,14.7,14.7,1.1%,FA,3,2021,rb
24,Chase Edmonds,11,26,2.4,7,0,0,7,8,49,7.0,0,0,1,14.5,14.5,0.0%,FA,3,2021,rb
25,Javonte Williams,12,29,2.4,14,0,1,3,4,33,11.0,0,1,1,13.2,13.2,70.5%,DAL,3,2021,rb
26,Trey Sermon,10,31,3.1,16,0,1,2,3,3,1.5,0,0,1,11.4,11.4,0.6%,PIT,3,2021,rb
27,Mike Davis,12,50,4.2,11,0,0,4,4,20,5.0,0,0,1,11.0,11.0,1.0%,FA,3,2021,rb
28,Sony Michel,20,67,3.4,15,0,0,3,4,12,4.0,0,0,1,10.9,10.9,0.0%,FA,3,2021,rb
29,Chuba Hubbard,11,52,4.7,14,0,0,3,5,27,9.0,0,0,1,10.9,10.9,95.3%,CAR,3,2021,rb
30,Joe Mixon,18,90,5.0,27,1,0,1,1,4,4.0,0,0,1,10.4,10.4,92.1%,HOU,3,2021,rb
31,Myles Gaskin,13,65,5.0,15,0,0,3,6,9,3.0,0,0,1,10.4,10.4,0.0%,BAL,3,2021,rb
32,Malcolm Brown,7,31,4.4,24,1,1,0,2,0,0.0,0,0,1,9.1,9.1,0.0%,FA,3,2021,rb
33,Kenyan Drake,8,24,3.0,6,0,0,3,6,33,11.0,0,0,1,8.7,8.7,1.1%,FA,3,2021,rb
34,Jeremy McNichols,2,6,3.0,5,0,0,1,2,10,10.0,1,0,1,8.6,8.6,0.7%,WAS,3,2021,rb
35,Miles Sanders,2,27,13.5,24,1,0,3,4,28,9.3,0,0,1,8.5,8.5,8.4%,DAL,3,2021,rb
36,Nick Chubb,22,84,3.8,14,0,0,0,0,0,0.0,0,0,1,8.4,8.4,39.8%,HOU,3,2021,rb
37,Jonathan Taylor,10,64,6.4,23,1,0,1,1,8,8.0,0,0,1,8.2,8.2,99.0%,IND,3,2021,rb
38,Travis Homer,0,0,0.0,0,0,0,3,3,48,16.0,0,0,1,7.8,7.8,0.6%,CHI,3,2021,rb
39,David Montgomery,10,34,3.4,16,0,0,2,4,21,10.5,0,0,1,7.5,7.5,93.1%,DET,3,2021,rb
40,Tony Pollard,11,60,5.5,11,0,0,1,1,5,5.0,0,0,1,7.5,7.5,86.6%,TEN,3,2021,rb
41,Alec Ingold,1,0,0.0,0,0,0,1,1,1,1.0,1,0,1,7.1,7.1,0.6%,MIA,3,2021,rb
42,Kenneth Gainwell,1,2,2.0,2,0,0,3,4,32,10.7,0,0,1,6.4,6.4,1.7%,PIT,3,2021,rb
43,Leonard Fournette,4,8,2.0,3,0,0,3,3,26,8.7,0,0,1,6.4,6.4,0.0%,FA,3,2021,rb
44,Christian McCaffrey,7,31,4.4,10,0,0,2,2,9,4.5,0,0,1,6.0,6.0,99.2%,SF,3,2021,rb
45,Darrel Williams,7,28,4.0,7,0,0,2,3,11,5.5,0,0,1,5.9,5.9,0.0%,FA,3,2021,rb
46,J.D. McKissic,3,23,7.7,11,0,0,2,2,15,7.5,0,0,1,5.8,5.8,1.0%,FA,3,2021,rb
47,Brandon Bolden,3,-1,-0.3,0,0,0,3,4,23,7.7,0,0,1,5.2,5.2,0.0%,FA,3,2021,rb
48,Michael Carter,9,24,2.7,8,0,0,2,3,5,2.5,0,0,1,4.9,4.9,1.1%,ARI,3,2021,rb
49,Chris Evans,0,0,0.0,0,0,0,2,2,26,13.0,0,0,1,4.6,4.6,0.0%,FA,3,2021,rb
50,A.J. Dillon,6,18,3.0,6,0,0,2,2,8,4.0,0,0,1,4.6,4.6,3.2%,PHI,3,2021,rb
51,Carlos Hyde,8,44,5.5,18,0,0,0,0,0,0.0,0,0,1,4.4,4.4,0.0%,FA,3,2021,rb
52,Tony Jones Jr.,2,12,6.0,7,0,0,2,2,10,5.0,0,0,1,4.2,4.2,0.0%,FA,3,2021,rb
53,Devin Singletary,11,26,2.4,7,0,0,1,2,0,0.0,0,0,1,3.6,3.6,3.7%,NYG,3,2021,rb
54,Royce Freeman,5,17,3.4,13,0,0,1,1,8,8.0,0,0,1,3.5,3.5,0.0%,FA,3,2021,rb
55,Ty Johnson,3,17,5.7,13,0,0,1,5,6,6.0,0,0,1,3.3,3.3,2.7%,BUF,3,2021,rb
56,Demetric Felton Jr.,0,0,0.0,0,0,0,2,3,13,6.5,0,0,1,3.3,3.3,0.0%,WAS,3,2021,rb
57,Damien Harris,6,14,2.3,7,0,0,2,2,-3,-1.5,0,0,1,3.1,3.1,9.0%,FA,3,2021,rb
58,Gabe Nabers,0,0,0.0,0,0,0,2,2,11,5.5,0,0,1,3.1,3.1,0.6%,FA,3,2021,rb
59,Mark Ingram II,6,21,3.5,6,0,0,1,1,-1,-1.0,0,0,1,3.0,3.0,0.6%,FA,3,2021,rb
60,Latavius Murray,7,28,4.0,8,0,0,0,0,0,0.0,0,0,1,2.8,2.8,0.0%,FA,3,2021,rb
61,Boston Scott,0,0,0.0,0,0,0,2,2,5,2.5,0,0,1,2.5,2.5,0.0%,FA,3,2021,rb
62,J.J. Taylor,1,2,2.0,2,0,0,2,2,3,1.5,0,0,1,2.5,2.5,0.6%,HOU,3,2021,rb
63,Ameer Abdullah,5,24,4.8,9,0,0,0,0,0,0.0,0,0,1,2.4,2.4,0.6%,SF,3,2021,rb
64,Ty'Son Williams,5,22,4.4,12,0,0,0,1,0,0.0,0,0,1,2.2,2.2,1.2%,FA,3,2021,rb
65,Samaje Perine,1,-1,-1.0,0,0,0,1,1,8,8.0,0,0,1,1.7,1.7,2.5%,CIN,3,2021,rb
66,Rex Burkhead,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,10.0%,FA,3,2021,rb
67,Derek Watt,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,3,2021,rb
68,David Johnson,2,11,5.5,7,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,3,2021,rb
69,Ronald Jones II,5,11,2.2,5,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,3,2021,rb
70,D'Ernest Johnson,2,9,4.5,5,0,0,0,0,0,0.0,0,0,1,0.9,0.9,1.0%,BAL,3,2021,rb
71,Devonta Freeman,3,8,2.7,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,3,2021,rb
72,Alex Collins,2,8,4.0,6,0,0,0,0,0,0.0,0,0,1,0.8,0.8,19.0%,FA,3,2021,rb
73,Damarea Crockett,3,7,2.3,6,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,3,2021,rb
74,Jake Funk,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,3,2021,rb
75,James White,1,6,6.0,6,0,0,0,1,0,0.0,0,0,1,0.6,0.6,0.1%,FA,3,2021,rb
76,Elijhaa Penny,2,6,3.0,4,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,3,2021,rb
77,Phillip Lindsay,7,5,0.7,3,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,3,2021,rb
78,Alex Armah Jr.,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,3,2021,rb
79,Gary Brightwell,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,CIN,3,2021,rb
80,Larry Rountree III,4,3,0.8,4,0,0,0,1,0,0.0,0,0,1,0.3,0.3,0.0%,FA,3,2021,rb
81,Mekhi Sargent,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,3,2021,rb
82,C.J. Ham,2,2,1.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.6%,MIN,3,2021,rb
83,Khalil Herbert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.6%,IND,3,2021,rb
84,Reggie Gilliam,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,3,2021,rb
85,Kylin Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
86,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,3,2021,rb
87,Tory Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
88,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,PHI,3,2021,rb
89,Nick Ralston,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
90,Damien Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
91,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,BAL,3,2021,rb
92,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
93,Jordan Wilkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
94,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.1%,FA,3,2021,rb
95,Justin Jackson,2,0,0.0,1,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
96,Corey Clement,3,0,0.0,5,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
97,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
98,Ty Montgomery II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
99,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021,rb
1,Cordarrelle Patterson,6,34,5.7,13,0,0,5,6,82,16.4,3,0,1,34.6,34.6,0.6%,FA,4,2021,rb
2,Saquon Barkley,13,52,4.0,17,0,1,5,6,74,14.8,1,0,1,29.6,29.6,99.5%,PHI,4,2021,rb
3,Austin Ekeler,15,117,7.8,20,1,1,3,5,28,9.3,1,0,1,29.5,29.5,53.3%,WAS,4,2021,rb
4,Derrick Henry,33,157,4.8,22,1,1,2,2,20,10.0,0,0,1,25.7,25.7,99.4%,BAL,4,2021,rb
5,David Montgomery,23,106,4.6,24,1,2,0,0,0,0.0,0,0,1,22.6,22.6,93.1%,DET,4,2021,rb
6,Najee Harris,15,62,4.1,11,0,1,6,7,29,4.8,0,0,1,21.1,21.1,60.4%,LAC,4,2021,rb
7,Kenneth Gainwell,3,31,10.3,13,0,1,6,8,58,9.7,0,0,1,20.9,20.9,1.7%,PIT,4,2021,rb
8,James Robinson,18,78,4.3,20,1,2,1,2,-2,-2.0,0,0,1,20.6,20.6,0.0%,FA,4,2021,rb
9,James Conner,18,50,2.8,10,0,2,2,2,16,8.0,0,0,1,20.6,20.6,93.6%,ARI,4,2021,rb
10,Jonathan Taylor,16,103,6.4,38,2,1,3,3,11,3.7,0,0,1,20.4,20.4,99.0%,IND,4,2021,rb
11,Ezekiel Elliott,20,143,7.2,47,1,1,0,1,0,0.0,0,0,1,20.3,20.3,0.8%,FA,4,2021,rb
12,Clyde Edwards-Helaire,14,102,7.3,17,0,0,2,3,1,0.5,1,0,1,18.3,18.3,0.8%,NO,4,2021,rb
13,Chase Edmonds,12,120,10.0,54,1,0,4,5,19,4.8,0,0,1,17.9,17.9,0.0%,FA,4,2021,rb
14,J.D. McKissic,7,15,2.1,10,0,0,5,5,44,8.8,1,0,1,16.9,16.9,1.0%,FA,4,2021,rb
15,Leonard Fournette,20,92,4.6,21,1,0,3,5,47,15.7,0,0,1,16.9,16.9,0.0%,FA,4,2021,rb
16,Darrell Henderson Jr.,14,89,6.4,15,0,0,5,6,27,5.4,0,0,1,16.6,16.6,0.0%,FA,4,2021,rb
17,Kareem Hunt,14,69,4.9,33,1,1,2,4,17,8.5,0,0,1,16.6,16.6,19.4%,KC,4,2021,rb
18,Jeremy McNichols,1,11,11.0,11,0,0,8,12,74,9.3,0,0,1,16.5,16.5,0.7%,WAS,4,2021,rb
19,Alex Collins,10,44,4.4,14,0,1,2,2,34,17.0,0,0,1,15.8,15.8,19.0%,FA,4,2021,rb
20,Antonio Gibson,14,63,4.5,8,0,1,2,2,12,6.0,0,0,1,15.5,15.5,3.5%,NE,4,2021,rb
21,Damien Williams,8,55,6.9,23,1,1,2,2,15,7.5,0,0,1,15.0,15.0,0.0%,FA,4,2021,rb
22,Darrel Williams,10,42,4.2,10,0,1,2,2,16,8.0,0,0,1,13.8,13.8,0.0%,FA,4,2021,rb
23,Joe Mixon,16,67,4.2,11,0,1,1,2,0,0.0,0,0,1,13.7,13.7,92.1%,HOU,4,2021,rb
24,Zack Moss,14,61,4.4,17,0,1,0,1,0,0.0,0,0,1,12.1,12.1,5.8%,FA,4,2021,rb
25,Alvin Kamara,26,120,4.6,10,0,0,0,0,0,0.0,0,0,1,12.0,12.0,96.2%,NO,4,2021,rb
26,Latavius Murray,18,59,3.3,11,0,1,0,0,0,0.0,0,0,1,11.9,11.9,0.0%,FA,4,2021,rb
27,Nick Chubb,21,100,4.8,13,0,0,1,1,5,5.0,0,0,1,11.5,11.5,39.8%,HOU,4,2021,rb
28,Brandon Bolden,1,0,0.0,0,0,0,6,6,51,8.5,0,0,1,11.1,11.1,0.0%,FA,4,2021,rb
29,Aaron Jones Sr.,15,48,3.2,15,0,0,3,4,51,17.0,0,1,1,10.9,10.9,88.4%,MIN,4,2021,rb
30,Josh Jacobs,13,40,3.1,10,0,0,5,5,17,3.4,0,0,1,10.7,10.7,99.3%,GB,4,2021,rb
31,A.J. Dillon,15,81,5.4,25,1,0,1,1,16,16.0,0,0,1,10.7,10.7,3.2%,PHI,4,2021,rb
32,Mike Davis,13,14,1.1,8,0,0,2,2,12,6.0,1,0,1,10.6,10.6,1.0%,FA,4,2021,rb
33,Michael Carter,13,38,2.9,13,0,1,1,3,-4,-4.0,0,0,1,10.4,10.4,1.1%,ARI,4,2021,rb
34,Rodney Smith,0,0,0.0,0,0,0,5,5,48,9.6,0,0,1,9.8,9.8,0.0%,FA,4,2021,rb
35,Devin Singletary,14,79,5.6,15,0,0,1,1,7,7.0,0,0,1,9.6,9.6,3.7%,NYG,4,2021,rb
36,Chuba Hubbard,13,57,4.4,14,0,0,2,2,14,7.0,0,0,1,9.1,9.1,95.3%,CAR,4,2021,rb
37,Trey Sermon,19,89,4.7,15,0,0,0,0,0,0.0,0,0,1,8.9,8.9,0.6%,PIT,4,2021,rb
38,D'Andre Swift,8,16,2.0,6,0,0,4,6,33,8.3,0,0,1,8.9,8.9,88.9%,CHI,4,2021,rb
39,Javonte Williams,7,48,6.9,31,1,0,3,3,11,3.7,0,0,1,8.9,8.9,70.5%,DAL,4,2021,rb
40,Melvin Gordon III,9,56,6.2,14,0,0,2,4,11,5.5,0,0,1,8.7,8.7,0.0%,FA,4,2021,rb
41,Ronald Jones II,6,25,4.2,8,0,1,0,0,0,0.0,0,0,1,8.5,8.5,0.0%,FA,4,2021,rb
42,Kyle Juszczyk,0,0,0.0,0,0,0,4,4,41,10.3,0,0,1,8.1,8.1,0.9%,SF,4,2021,rb
43,Ty Montgomery II,2,7,3.5,5,0,0,3,3,42,14.0,0,0,1,7.9,7.9,0.0%,FA,4,2021,rb
44,David Johnson,5,21,4.2,10,0,0,3,4,27,9.0,0,0,1,7.8,7.8,0.0%,FA,4,2021,rb
45,Miles Sanders,7,13,1.9,5,0,0,3,3,34,11.3,0,0,1,7.7,7.7,8.4%,DAL,4,2021,rb
46,Tony Pollard,10,67,6.7,18,0,0,0,0,0,0.0,0,0,1,6.7,6.7,86.6%,TEN,4,2021,rb
47,Jamaal Williams,14,66,4.7,11,0,0,0,0,0,0.0,0,0,1,6.6,6.6,1.1%,FA,4,2021,rb
48,Dalvin Cook,9,34,3.8,13,0,0,2,6,10,5.0,0,0,1,6.4,6.4,0.6%,FA,4,2021,rb
49,Justin Jackson,3,-4,-1.3,0,0,0,4,4,17,4.3,0,0,1,5.3,5.3,0.0%,FA,4,2021,rb
50,Tevin Coleman,4,14,3.5,8,0,0,2,2,17,8.5,0,0,1,5.1,5.1,0.0%,FA,4,2021,rb
51,Damien Harris,4,-4,-1.0,1,0,0,2,2,30,15.0,0,0,1,4.6,4.6,9.0%,FA,4,2021,rb
52,Chris Carson,13,30,2.3,8,0,0,1,1,1,1.0,0,0,1,4.1,4.1,0.3%,FA,4,2021,rb
53,Malcolm Brown,8,23,2.9,4,0,0,1,1,4,4.0,0,0,1,3.7,3.7,0.0%,FA,4,2021,rb
54,Salvon Ahmed,3,1,0.3,4,0,0,2,2,12,6.0,0,0,1,3.3,3.3,0.0%,IND,4,2021,rb
55,Ty Johnson,3,1,0.3,2,0,0,2,2,12,6.0,0,0,1,3.3,3.3,2.7%,BUF,4,2021,rb
56,Marlon Mack,10,22,2.2,12,0,0,1,2,1,1.0,0,0,1,3.3,3.3,0.0%,FA,4,2021,rb
57,Demetric Felton Jr.,0,0,0.0,0,0,0,2,2,12,6.0,0,0,1,3.2,3.2,0.0%,WAS,4,2021,rb
58,Samaje Perine,3,7,2.3,4,0,0,1,1,15,15.0,0,0,1,3.2,3.2,2.5%,CIN,4,2021,rb
59,Larry Rountree III,11,31,2.8,9,0,0,0,0,0,0.0,0,0,1,3.1,3.1,0.0%,FA,4,2021,rb
60,Wayne Gallman Jr.,6,29,4.8,13,0,0,0,1,0,0.0,0,0,1,2.9,2.9,0.0%,FA,4,2021,rb
61,Mark Ingram II,6,24,4.0,12,0,0,0,0,0,0.0,0,0,1,2.4,2.4,0.6%,FA,4,2021,rb
62,Devontae Booker,1,6,6.0,6,0,0,1,1,6,6.0,0,0,1,2.2,2.2,0.0%,FA,4,2021,rb
63,Jaret Patterson,2,1,0.5,3,0,0,1,1,11,11.0,0,0,1,2.2,2.2,0.0%,LAC,4,2021,rb
64,Dwayne Washington,1,5,5.0,5,0,0,1,1,6,6.0,0,0,1,2.1,2.1,0.0%,FA,4,2021,rb
65,Andy Janovich,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,2.0,2.0,0.0%,FA,4,2021,rb
66,Alexander Mattison,10,20,2.0,6,0,0,0,0,0,0.0,0,0,1,2.0,2.0,2.4%,MIA,4,2021,rb
67,Reggie Gilliam,1,1,1.0,1,0,0,1,1,8,8.0,0,0,1,1.9,1.9,0.0%,BUF,4,2021,rb
68,Tony Jones Jr.,3,8,2.7,3,0,0,1,3,-3,-3.0,0,0,1,1.5,1.5,0.0%,FA,4,2021,rb
69,Patrick Ricard,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.8%,BAL,4,2021,rb
70,Ameer Abdullah,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.6%,SF,4,2021,rb
71,Royce Freeman,3,12,4.0,6,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,4,2021,rb
72,Jacques Patrick,2,12,6.0,8,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,4,2021,rb
73,Nyheim Miller-Hines,2,6,3.0,7,0,0,2,2,5,2.5,0,1,1,1.1,1.1,0.0%,LAC,4,2021,rb
74,Le'Veon Bell,4,11,2.8,4,0,0,0,1,0,0.0,0,0,1,1.1,1.1,0.2%,FA,4,2021,rb
75,Khalil Herbert,3,7,2.3,4,0,0,0,0,0,0.0,0,0,1,0.7,0.7,2.6%,IND,4,2021,rb
76,Michael Burton,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.1%,DEN,4,2021,rb
77,Travis Homer,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.6%,CHI,4,2021,rb
78,Devonta Freeman,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,4,2021,rb
79,Myles Gaskin,2,3,1.5,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,BAL,4,2021,rb
80,Dare Ogunbowale,2,3,1.5,2,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.7%,HOU,4,2021,rb
81,Kenyan Drake,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,1.1%,FA,4,2021,rb
82,Alex Armah Jr.,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,4,2021,rb
83,Keith Smith,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,4,2021,rb
84,C.J. Ham,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.6%,MIN,4,2021,rb
85,Gabe Nabers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,FA,4,2021,rb
86,Kylin Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2021,rb
87,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,74.3%,DEN,4,2021,rb
88,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,4,2021,rb
89,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CIN,4,2021,rb
90,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,PHI,4,2021,rb
91,Jerick McKinnon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2021,rb
92,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2021,rb
93,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2021,rb
94,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,HOU,4,2021,rb
95,Benny Snell Jr.,1,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2021,rb
96,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,BAL,4,2021,rb
97,Peyton Barber,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,FA,4,2021,rb
98,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2021,rb
99,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2021,rb
100,Phillip Lindsay,4,-1,-0.3,2,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.0%,FA,4,2021,rb
101,Rex Burkhead,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,10.0%,FA,4,2021,rb
102,Sony Michel,3,11,3.7,9,0,0,0,0,0,0.0,0,1,1,-0.9,-0.9,0.0%,FA,4,2021,rb
103,J.J. Taylor,1,0,0.0,0,0,0,1,1,0,0.0,0,1,1,-1.0,-1.0,0.6%,HOU,4,2021,rb
